Location_ID,Zone,Aisle,Rack_ID,Shelf_ID,Bin_ID,Capacity_Units
LOC01336,B,AISLE-16,RACK-17,SHELF-03,BIN-01336,175
LOC01337,B,AISLE-17,RACK-15,SHELF-01,BIN-01337,150
LOC01338,B,AISLE-18,RACK-09,SHELF-04,BIN-01338,400
LOC01339,B,AISLE-19,RACK-08,SHELF-02,BIN-01339,100
LOC01340,B,AISLE-20,RACK-04,SHELF-01,BIN-01340,150
LOC01341,B,AISLE-21,RACK-16,SHELF-01,BIN-01341,175
LOC01342,B,AISLE-22,RACK-13,SHELF-05,BIN-01342,300
LOC01343,B,AISLE-23,RACK-05,SHELF-03,BIN-01343,150
LOC01344,B,AISLE-24,RACK-03,SHELF-05,BIN-01344,400
LOC01345,B,AISLE-25,RACK-15,SHELF-02,BIN-01345,250
LOC01346,B,AISLE-26,RACK-16,SHELF-04,BIN-01346,250
LOC01347,B,AISLE-27,RACK-18,SHELF-03,BIN-01347,100
LOC01348,B,AISLE-28,RACK-02,SHELF-04,BIN-01348,150
LOC01349,B,AISLE-29,RACK-13,SHELF-04,BIN-01349,300
LOC01350,B,AISLE-30,RACK-13,SHELF-04,BIN-01350,400
LOC01351,B,AISLE-31,RACK-02,SHELF-01,BIN-01351,175
LOC01352,B,AISLE-32,RACK-18,SHELF-03,BIN-01352,175
LOC01353,B,AISLE-33,RACK-16,SHELF-04,BIN-01353,175
LOC01354,B,AISLE-34,RACK-10,SHELF-04,BIN-01354,400
LOC01355,B,AISLE-35,RACK-04,SHELF-05,BIN-01355,400
LOC01356,B,AISLE-36,RACK-18,SHELF-05,BIN-01356,400
LOC01357,B,AISLE-37,RACK-16,SHELF-05,BIN-01357,175
LOC01358,B,AISLE-38,RACK-17,SHELF-01,BIN-01358,350
LOC01359,B,AISLE-39,RACK-09,SHELF-04,BIN-01359,350
LOC01360,B,AISLE-40,RACK-20,SHELF-03,BIN-01360,250
LOC01361,B,AISLE-01,RACK-11,SHELF-01,BIN-01361,100
LOC01362,B,AISLE-02,RACK-19,SHELF-01,BIN-01362,175
LOC01363,B,AISLE-03,RACK-12,SHELF-03,BIN-01363,100
LOC01364,B,AISLE-04,RACK-11,SHELF-04,BIN-01364,150
LOC01365,B,AISLE-05,RACK-14,SHELF-03,BIN-01365,300
LOC01366,B,AISLE-06,RACK-14,SHELF-03,BIN-01366,100
LOC01367,B,AISLE-07,RACK-08,SHELF-02,BIN-01367,200
LOC01368,B,AISLE-08,RACK-10,SHELF-05,BIN-01368,150
LOC01369,B,AISLE-09,RACK-03,SHELF-03,BIN-01369,150
LOC01370,B,AISLE-10,RACK-11,SHELF-02,BIN-01370,100
LOC01371,B,AISLE-11,RACK-18,SHELF-03,BIN-01371,100
LOC01372,B,AISLE-12,RACK-15,SHELF-04,BIN-01372,350
LOC01373,B,AISLE-13,RACK-09,SHELF-01,BIN-01373,400
LOC01374,B,AISLE-14,RACK-19,SHELF-01,BIN-01374,300
LOC01375,B,AISLE-15,RACK-13,SHELF-05,BIN-01375,350
LOC01376,B,AISLE-16,RACK-11,SHELF-05,BIN-01376,150
LOC01377,B,AISLE-17,RACK-16,SHELF-01,BIN-01377,200
LOC01378,B,AISLE-18,RACK-11,SHELF-04,BIN-01378,300
LOC01379,B,AISLE-19,RACK-06,SHELF-05,BIN-01379,250
LOC01380,B,AISLE-20,RACK-12,SHELF-04,BIN-01380,200
LOC01381,B,AISLE-21,RACK-16,SHELF-01,BIN-01381,200
LOC01382,B,AISLE-22,RACK-10,SHELF-03,BIN-01382,100
LOC01383,B,AISLE-23,RACK-10,SHELF-05,BIN-01383,350
LOC01384,B,AISLE-24,RACK-08,SHELF-05,BIN-01384,150
LOC01385,B,AISLE-25,RACK-19,SHELF-01,BIN-01385,300
LOC01386,B,AISLE-26,RACK-09,SHELF-01,BIN-01386,400
LOC01387,B,AISLE-27,RACK-14,SHELF-02,BIN-01387,300
LOC01388,B,AISLE-28,RACK-03,SHELF-03,BIN-01388,250
LOC01389,B,AISLE-29,RACK-14,SHELF-05,BIN-01389,300
LOC01390,B,AISLE-30,RACK-07,SHELF-04,BIN-01390,350
LOC01391,B,AISLE-31,RACK-09,SHELF-05,BIN-01391,400
LOC01392,B,AISLE-32,RACK-18,SHELF-02,BIN-01392,100
LOC01393,B,AISLE-33,RACK-17,SHELF-02,BIN-01393,400
LOC01394,B,AISLE-34,RACK-07,SHELF-04,BIN-01394,250
LOC01395,B,AISLE-35,RACK-18,SHELF-05,BIN-01395,350
LOC01396,B,AISLE-36,RACK-19,SHELF-01,BIN-01396,200
LOC01397,B,AISLE-37,RACK-12,SHELF-04,BIN-01397,175
LOC01398,B,AISLE-38,RACK-08,SHELF-02,BIN-01398,250
LOC01399,B,AISLE-39,RACK-14,SHELF-04,BIN-01399,300
LOC01400,B,AISLE-40,RACK-03,SHELF-02,BIN-01400,350
LOC01401,B,AISLE-01,RACK-09,SHELF-03,BIN-01401,175
LOC01402,B,AISLE-02,RACK-09,SHELF-05,BIN-01402,200
LOC01403,B,AISLE-03,RACK-13,SHELF-02,BIN-01403,150
LOC01404,B,AISLE-04,RACK-05,SHELF-02,BIN-01404,100
LOC01405,B,AISLE-05,RACK-08,SHELF-03,BIN-01405,400
LOC01406,B,AISLE-06,RACK-16,SHELF-05,BIN-01406,350
LOC01407,B,AISLE-07,RACK-14,SHELF-01,BIN-01407,200
LOC01408,B,AISLE-08,RACK-06,SHELF-03,BIN-01408,175
LOC01409,B,AISLE-09,RACK-01,SHELF-03,BIN-01409,250
LOC01410,B,AISLE-10,RACK-18,SHELF-02,BIN-01410,100
LOC01411,B,AISLE-11,RACK-16,SHELF-01,BIN-01411,100
LOC01412,B,AISLE-12,RACK-03,SHELF-03,BIN-01412,250
LOC01413,B,AISLE-13,RACK-03,SHELF-04,BIN-01413,300
LOC01414,B,AISLE-14,RACK-03,SHELF-04,BIN-01414,175
LOC01415,B,AISLE-15,RACK-08,SHELF-01,BIN-01415,150
LOC01416,B,AISLE-16,RACK-17,SHELF-05,BIN-01416,250
LOC01417,B,AISLE-17,RACK-16,SHELF-01,BIN-01417,200
LOC01418,B,AISLE-18,RACK-20,SHELF-01,BIN-01418,300
LOC01419,B,AISLE-19,RACK-11,SHELF-05,BIN-01419,350
LOC01420,B,AISLE-20,RACK-08,SHELF-04,BIN-01420,200
LOC01421,B,AISLE-21,RACK-05,SHELF-01,BIN-01421,175
LOC01422,B,AISLE-22,RACK-07,SHELF-03,BIN-01422,400
LOC01423,B,AISLE-23,RACK-14,SHELF-03,BIN-01423,100
LOC01424,B,AISLE-24,RACK-16,SHELF-05,BIN-01424,300
LOC01425,B,AISLE-25,RACK-04,SHELF-03,BIN-01425,350
LOC01426,B,AISLE-26,RACK-16,SHELF-02,BIN-01426,250
LOC01427,B,AISLE-27,RACK-05,SHELF-03,BIN-01427,400
LOC01428,B,AISLE-28,RACK-12,SHELF-03,BIN-01428,100
LOC01429,B,AISLE-29,RACK-20,SHELF-01,BIN-01429,100
LOC01430,B,AISLE-30,RACK-08,SHELF-03,BIN-01430,350
LOC01431,B,AISLE-31,RACK-10,SHELF-03,BIN-01431,150
LOC01432,B,AISLE-32,RACK-18,SHELF-02,BIN-01432,400
LOC01433,B,AISLE-33,RACK-13,SHELF-01,BIN-01433,350
LOC01434,B,AISLE-34,RACK-09,SHELF-03,BIN-01434,150
LOC01435,B,AISLE-35,RACK-08,SHELF-03,BIN-01435,200
LOC01436,B,AISLE-36,RACK-06,SHELF-04,BIN-01436,300
LOC01437,B,AISLE-37,RACK-14,SHELF-01,BIN-01437,250
LOC01438,B,AISLE-38,RACK-03,SHELF-04,BIN-01438,400
LOC01439,B,AISLE-39,RACK-14,SHELF-03,BIN-01439,350
LOC01440,B,AISLE-40,RACK-04,SHELF-02,BIN-01440,250
LOC01441,B,AISLE-01,RACK-17,SHELF-01,BIN-01441,300
LOC01442,B,AISLE-02,RACK-14,SHELF-05,BIN-01442,300
LOC01443,B,AISLE-03,RACK-15,SHELF-01,BIN-01443,100
LOC01444,B,AISLE-04,RACK-06,SHELF-04,BIN-01444,175
LOC01445,B,AISLE-05,RACK-01,SHELF-04,BIN-01445,200
LOC01446,B,AISLE-06,RACK-10,SHELF-03,BIN-01446,150
LOC01447,B,AISLE-07,RACK-04,SHELF-02,BIN-01447,200
LOC01448,B,AISLE-08,RACK-17,SHELF-02,BIN-01448,350
LOC01449,B,AISLE-09,RACK-11,SHELF-04,BIN-01449,400
LOC01450,B,AISLE-10,RACK-05,SHELF-03,BIN-01450,175
LOC01451,B,AISLE-11,RACK-19,SHELF-03,BIN-01451,250
LOC01452,B,AISLE-12,RACK-07,SHELF-01,BIN-01452,350
LOC01453,B,AISLE-13,RACK-12,SHELF-02,BIN-01453,350
LOC01454,B,AISLE-14,RACK-13,SHELF-05,BIN-01454,200
LOC01455,B,AISLE-15,RACK-01,SHELF-01,BIN-01455,200
LOC01456,B,AISLE-16,RACK-03,SHELF-04,BIN-01456,200
LOC01457,B,AISLE-17,RACK-09,SHELF-02,BIN-01457,100
LOC01458,B,AISLE-18,RACK-13,SHELF-05,BIN-01458,350
LOC01459,B,AISLE-19,RACK-20,SHELF-03,BIN-01459,175
LOC01460,B,AISLE-20,RACK-03,SHELF-03,BIN-01460,175
LOC01461,B,AISLE-21,RACK-19,SHELF-01,BIN-01461,100
LOC01462,B,AISLE-22,RACK-17,SHELF-04,BIN-01462,400
LOC01463,B,AISLE-23,RACK-16,SHELF-01,BIN-01463,200
LOC01464,B,AISLE-24,RACK-07,SHELF-02,BIN-01464,250
LOC01465,B,AISLE-25,RACK-10,SHELF-04,BIN-01465,350
LOC01466,B,AISLE-26,RACK-05,SHELF-04,BIN-01466,200
LOC01467,B,AISLE-27,RACK-20,SHELF-02,BIN-01467,250
LOC01468,B,AISLE-28,RACK-07,SHELF-04,BIN-01468,175
LOC01469,B,AISLE-29,RACK-14,SHELF-02,BIN-01469,100
LOC01470,B,AISLE-30,RACK-10,SHELF-03,BIN-01470,200
LOC01471,B,AISLE-31,RACK-20,SHELF-04,BIN-01471,200
LOC01472,B,AISLE-32,RACK-12,SHELF-05,BIN-01472,400
LOC01473,B,AISLE-33,RACK-03,SHELF-01,BIN-01473,400
LOC01474,B,AISLE-34,RACK-05,SHELF-03,BIN-01474,350
LOC01475,B,AISLE-35,RACK-07,SHELF-04,BIN-01475,350
LOC01476,B,AISLE-36,RACK-20,SHELF-03,BIN-01476,150
LOC01477,B,AISLE-37,RACK-04,SHELF-05,BIN-01477,100
LOC01478,B,AISLE-38,RACK-02,SHELF-03,BIN-01478,200
LOC01479,B,AISLE-39,RACK-16,SHELF-03,BIN-01479,100
LOC01480,B,AISLE-40,RACK-01,SHELF-03,BIN-01480,350
LOC01481,B,AISLE-01,RACK-10,SHELF-04,BIN-01481,300
LOC01482,B,AISLE-02,RACK-05,SHELF-05,BIN-01482,100
LOC01483,B,AISLE-03,RACK-19,SHELF-02,BIN-01483,250
LOC01484,B,AISLE-04,RACK-06,SHELF-05,BIN-01484,400
LOC01485,B,AISLE-05,RACK-11,SHELF-04,BIN-01485,175
LOC01486,B,AISLE-06,RACK-03,SHELF-03,BIN-01486,350
LOC01487,B,AISLE-07,RACK-05,SHELF-03,BIN-01487,150
LOC01488,B,AISLE-08,RACK-11,SHELF-01,BIN-01488,175
LOC01489,B,AISLE-09,RACK-16,SHELF-03,BIN-01489,300
LOC01490,B,AISLE-10,RACK-14,SHELF-03,BIN-01490,250
LOC01491,B,AISLE-11,RACK-20,SHELF-03,BIN-01491,300
LOC01492,B,AISLE-12,RACK-14,SHELF-02,BIN-01492,300
LOC01493,B,AISLE-13,RACK-16,SHELF-02,BIN-01493,400
LOC01494,B,AISLE-14,RACK-02,SHELF-02,BIN-01494,175
LOC01495,B,AISLE-15,RACK-02,SHELF-02,BIN-01495,175
LOC01496,B,AISLE-16,RACK-02,SHELF-04,BIN-01496,250
LOC01497,B,AISLE-17,RACK-06,SHELF-04,BIN-01497,350
LOC01498,B,AISLE-18,RACK-04,SHELF-04,BIN-01498,100
LOC01499,B,AISLE-19,RACK-15,SHELF-03,BIN-01499,400
LOC01500,B,AISLE-20,RACK-15,SHELF-04,BIN-01500,150
LOC01501,B,AISLE-21,RACK-05,SHELF-01,BIN-01501,300
LOC01502,B,AISLE-22,RACK-03,SHELF-02,BIN-01502,250
LOC01503,B,AISLE-23,RACK-06,SHELF-02,BIN-01503,250
LOC01504,B,AISLE-24,RACK-19,SHELF-05,BIN-01504,200
LOC01505,B,AISLE-25,RACK-19,SHELF-01,BIN-01505,175
LOC01506,B,AISLE-26,RACK-14,SHELF-01,BIN-01506,200
LOC01507,B,AISLE-27,RACK-16,SHELF-01,BIN-01507,300
LOC01508,B,AISLE-28,RACK-01,SHELF-03,BIN-01508,150
LOC01509,B,AISLE-29,RACK-13,SHELF-03,BIN-01509,150
LOC01510,B,AISLE-30,RACK-11,SHELF-02,BIN-01510,100
LOC01511,B,AISLE-31,RACK-03,SHELF-04,BIN-01511,400
LOC01512,B,AISLE-32,RACK-15,SHELF-03,BIN-01512,100
LOC01513,B,AISLE-33,RACK-11,SHELF-01,BIN-01513,400
LOC01514,B,AISLE-34,RACK-11,SHELF-05,BIN-01514,175
LOC01515,B,AISLE-35,RACK-07,SHELF-01,BIN-01515,250
LOC01516,B,AISLE-36,RACK-11,SHELF-01,BIN-01516,150
LOC01517,B,AISLE-37,RACK-18,SHELF-05,BIN-01517,350
LOC01518,B,AISLE-38,RACK-03,SHELF-04,BIN-01518,250
LOC01519,B,AISLE-39,RACK-06,SHELF-02,BIN-01519,350
LOC01520,B,AISLE-40,RACK-03,SHELF-01,BIN-01520,200
LOC01521,B,AISLE-01,RACK-06,SHELF-04,BIN-01521,350
LOC01522,B,AISLE-02,RACK-10,SHELF-02,BIN-01522,150
LOC01523,B,AISLE-03,RACK-10,SHELF-04,BIN-01523,350
LOC01524,B,AISLE-04,RACK-10,SHELF-05,BIN-01524,175
LOC01525,B,AISLE-05,RACK-12,SHELF-01,BIN-01525,300
LOC01526,B,AISLE-06,RACK-17,SHELF-02,BIN-01526,400
LOC01527,B,AISLE-07,RACK-15,SHELF-04,BIN-01527,400
LOC01528,B,AISLE-08,RACK-09,SHELF-05,BIN-01528,350
LOC01529,B,AISLE-09,RACK-03,SHELF-04,BIN-01529,300
LOC01530,B,AISLE-10,RACK-20,SHELF-02,BIN-01530,350
LOC01531,B,AISLE-11,RACK-14,SHELF-01,BIN-01531,100
LOC01532,B,AISLE-12,RACK-17,SHELF-03,BIN-01532,400
LOC01533,B,AISLE-13,RACK-08,SHELF-02,BIN-01533,400
LOC01534,B,AISLE-14,RACK-17,SHELF-05,BIN-01534,150
LOC01535,B,AISLE-15,RACK-10,SHELF-04,BIN-01535,350
LOC01536,B,AISLE-16,RACK-03,SHELF-04,BIN-01536,250
LOC01537,B,AISLE-17,RACK-05,SHELF-02,BIN-01537,250
LOC01538,B,AISLE-18,RACK-08,SHELF-05,BIN-01538,350
LOC01539,B,AISLE-19,RACK-10,SHELF-05,BIN-01539,100
LOC01540,B,AISLE-20,RACK-18,SHELF-01,BIN-01540,100
LOC01541,B,AISLE-21,RACK-17,SHELF-01,BIN-01541,350
LOC01542,B,AISLE-22,RACK-14,SHELF-01,BIN-01542,400
LOC01543,B,AISLE-23,RACK-19,SHELF-03,BIN-01543,300
LOC01544,B,AISLE-24,RACK-09,SHELF-05,BIN-01544,150
LOC01545,B,AISLE-25,RACK-17,SHELF-01,BIN-01545,150
LOC01546,B,AISLE-26,RACK-15,SHELF-02,BIN-01546,175
LOC01547,B,AISLE-27,RACK-13,SHELF-01,BIN-01547,150
LOC01548,B,AISLE-28,RACK-14,SHELF-03,BIN-01548,300
LOC01549,B,AISLE-29,RACK-19,SHELF-04,BIN-01549,400
LOC01550,B,AISLE-30,RACK-20,SHELF-03,BIN-01550,300
LOC01551,B,AISLE-31,RACK-06,SHELF-02,BIN-01551,175
LOC01552,B,AISLE-32,RACK-03,SHELF-05,BIN-01552,250
LOC01553,B,AISLE-33,RACK-04,SHELF-04,BIN-01553,100
LOC01554,B,AISLE-34,RACK-01,SHELF-04,BIN-01554,150
LOC01555,B,AISLE-35,RACK-01,SHELF-02,BIN-01555,400
LOC01556,B,AISLE-36,RACK-15,SHELF-04,BIN-01556,400
LOC01557,B,AISLE-37,RACK-10,SHELF-05,BIN-01557,300
LOC01558,B,AISLE-38,RACK-13,SHELF-03,BIN-01558,150
LOC01559,B,AISLE-39,RACK-05,SHELF-02,BIN-01559,100
LOC01560,B,AISLE-40,RACK-07,SHELF-01,BIN-01560,100
LOC01561,B,AISLE-01,RACK-07,SHELF-01,BIN-01561,200
LOC01562,B,AISLE-02,RACK-16,SHELF-02,BIN-01562,200
LOC01563,B,AISLE-03,RACK-14,SHELF-05,BIN-01563,200
LOC01564,B,AISLE-04,RACK-03,SHELF-03,BIN-01564,400
LOC01565,B,AISLE-05,RACK-05,SHELF-04,BIN-01565,350
LOC01566,B,AISLE-06,RACK-01,SHELF-01,BIN-01566,175
LOC01567,B,AISLE-07,RACK-05,SHELF-04,BIN-01567,400
LOC01568,B,AISLE-08,RACK-16,SHELF-01,BIN-01568,400
LOC01569,B,AISLE-09,RACK-19,SHELF-02,BIN-01569,200
LOC01570,B,AISLE-10,RACK-10,SHELF-05,BIN-01570,350
LOC01571,B,AISLE-11,RACK-02,SHELF-03,BIN-01571,100
LOC01572,B,AISLE-12,RACK-04,SHELF-04,BIN-01572,350
LOC01573,B,AISLE-13,RACK-16,SHELF-05,BIN-01573,250
LOC01574,B,AISLE-14,RACK-02,SHELF-04,BIN-01574,350
LOC01575,B,AISLE-15,RACK-16,SHELF-05,BIN-01575,400
LOC01576,B,AISLE-16,RACK-08,SHELF-01,BIN-01576,100
LOC01577,B,AISLE-17,RACK-14,SHELF-05,BIN-01577,300
LOC01578,B,AISLE-18,RACK-18,SHELF-01,BIN-01578,250
LOC01579,B,AISLE-19,RACK-14,SHELF-04,BIN-01579,150
LOC01580,B,AISLE-20,RACK-16,SHELF-05,BIN-01580,300
LOC01581,B,AISLE-21,RACK-15,SHELF-04,BIN-01581,100
LOC01582,B,AISLE-22,RACK-06,SHELF-03,BIN-01582,200
LOC01583,B,AISLE-23,RACK-16,SHELF-03,BIN-01583,400
LOC01584,B,AISLE-24,RACK-08,SHELF-05,BIN-01584,200
LOC01585,B,AISLE-25,RACK-19,SHELF-03,BIN-01585,400
LOC01586,B,AISLE-26,RACK-05,SHELF-03,BIN-01586,350
LOC01587,B,AISLE-27,RACK-14,SHELF-03,BIN-01587,400
LOC01588,B,AISLE-28,RACK-06,SHELF-05,BIN-01588,200
LOC01589,B,AISLE-29,RACK-10,SHELF-01,BIN-01589,400
LOC01590,B,AISLE-30,RACK-05,SHELF-02,BIN-01590,200
LOC01591,B,AISLE-31,RACK-06,SHELF-05,BIN-01591,400
LOC01592,B,AISLE-32,RACK-04,SHELF-04,BIN-01592,400
LOC01593,B,AISLE-33,RACK-10,SHELF-02,BIN-01593,200
LOC01594,B,AISLE-34,RACK-18,SHELF-01,BIN-01594,100
LOC01595,B,AISLE-35,RACK-12,SHELF-03,BIN-01595,300
LOC01596,B,AISLE-36,RACK-06,SHELF-02,BIN-01596,100
LOC01597,B,AISLE-37,RACK-03,SHELF-03,BIN-01597,350
LOC01598,B,AISLE-38,RACK-04,SHELF-05,BIN-01598,200
LOC01599,B,AISLE-39,RACK-04,SHELF-05,BIN-01599,200
LOC01600,B,AISLE-40,RACK-16,SHELF-03,BIN-01600,300
LOC01601,B,AISLE-01,RACK-12,SHELF-01,BIN-01601,250
LOC01602,B,AISLE-02,RACK-05,SHELF-05,BIN-01602,150
LOC01603,B,AISLE-03,RACK-02,SHELF-04,BIN-01603,400
LOC01604,B,AISLE-04,RACK-04,SHELF-01,BIN-01604,150
LOC01605,B,AISLE-05,RACK-18,SHELF-01,BIN-01605,150
LOC01606,B,AISLE-06,RACK-06,SHELF-01,BIN-01606,200
LOC01607,B,AISLE-07,RACK-12,SHELF-02,BIN-01607,250
LOC01608,B,AISLE-08,RACK-15,SHELF-05,BIN-01608,400
LOC01609,B,AISLE-09,RACK-04,SHELF-02,BIN-01609,300
LOC01610,B,AISLE-10,RACK-11,SHELF-02,BIN-01610,150
LOC01611,B,AISLE-11,RACK-07,SHELF-04,BIN-01611,350
LOC01612,B,AISLE-12,RACK-01,SHELF-02,BIN-01612,400
LOC01613,B,AISLE-13,RACK-11,SHELF-03,BIN-01613,175
LOC01614,B,AISLE-14,RACK-03,SHELF-03,BIN-01614,300
LOC01615,B,AISLE-15,RACK-14,SHELF-03,BIN-01615,200
LOC01616,B,AISLE-16,RACK-05,SHELF-05,BIN-01616,350
LOC01617,B,AISLE-17,RACK-08,SHELF-02,BIN-01617,350
LOC01618,B,AISLE-18,RACK-14,SHELF-04,BIN-01618,400
LOC01619,B,AISLE-19,RACK-17,SHELF-03,BIN-01619,100
LOC01620,B,AISLE-20,RACK-15,SHELF-02,BIN-01620,100
LOC01621,B,AISLE-21,RACK-17,SHELF-01,BIN-01621,150
LOC01622,B,AISLE-22,RACK-11,SHELF-03,BIN-01622,350
LOC01623,B,AISLE-23,RACK-06,SHELF-04,BIN-01623,100
LOC01624,B,AISLE-24,RACK-13,SHELF-01,BIN-01624,175
LOC01625,B,AISLE-25,RACK-19,SHELF-01,BIN-01625,250
LOC01626,B,AISLE-26,RACK-14,SHELF-04,BIN-01626,250
LOC01627,B,AISLE-27,RACK-11,SHELF-03,BIN-01627,100
LOC01628,B,AISLE-28,RACK-09,SHELF-05,BIN-01628,175
LOC01629,B,AISLE-29,RACK-13,SHELF-04,BIN-01629,200
LOC01630,B,AISLE-30,RACK-18,SHELF-05,BIN-01630,400
LOC01631,B,AISLE-31,RACK-12,SHELF-04,BIN-01631,200
LOC01632,B,AISLE-32,RACK-10,SHELF-01,BIN-01632,100
LOC01633,B,AISLE-33,RACK-18,SHELF-03,BIN-01633,350
LOC01634,B,AISLE-34,RACK-05,SHELF-05,BIN-01634,250
LOC01635,B,AISLE-35,RACK-07,SHELF-01,BIN-01635,250
LOC01636,B,AISLE-36,RACK-17,SHELF-03,BIN-01636,175
LOC01637,B,AISLE-37,RACK-01,SHELF-01,BIN-01637,250
LOC01638,B,AISLE-38,RACK-08,SHELF-03,BIN-01638,350
LOC01639,B,AISLE-39,RACK-17,SHELF-01,BIN-01639,100
LOC01640,B,AISLE-40,RACK-12,SHELF-03,BIN-01640,300
LOC01641,B,AISLE-01,RACK-04,SHELF-01,BIN-01641,150
LOC01642,B,AISLE-02,RACK-15,SHELF-03,BIN-01642,100
LOC01643,B,AISLE-03,RACK-15,SHELF-03,BIN-01643,200
LOC01644,B,AISLE-04,RACK-19,SHELF-05,BIN-01644,200
LOC01645,B,AISLE-05,RACK-12,SHELF-03,BIN-01645,250
LOC01646,B,AISLE-06,RACK-19,SHELF-02,BIN-01646,350
LOC01647,B,AISLE-07,RACK-17,SHELF-02,BIN-01647,150
LOC01648,B,AISLE-08,RACK-11,SHELF-05,BIN-01648,200
LOC01649,B,AISLE-09,RACK-12,SHELF-04,BIN-01649,150
LOC01650,B,AISLE-10,RACK-05,SHELF-04,BIN-01650,350
LOC01651,B,AISLE-11,RACK-03,SHELF-01,BIN-01651,100
LOC01652,B,AISLE-12,RACK-14,SHELF-02,BIN-01652,400
LOC01653,B,AISLE-13,RACK-07,SHELF-04,BIN-01653,150
LOC01654,B,AISLE-14,RACK-12,SHELF-05,BIN-01654,350
LOC01655,B,AISLE-15,RACK-19,SHELF-05,BIN-01655,350
LOC01656,B,AISLE-16,RACK-09,SHELF-05,BIN-01656,400
LOC01657,B,AISLE-17,RACK-14,SHELF-04,BIN-01657,400
LOC01658,B,AISLE-18,RACK-14,SHELF-02,BIN-01658,175
LOC01659,B,AISLE-19,RACK-17,SHELF-02,BIN-01659,400
LOC01660,B,AISLE-20,RACK-15,SHELF-02,BIN-01660,150
LOC01661,B,AISLE-21,RACK-07,SHELF-04,BIN-01661,400
LOC01662,B,AISLE-22,RACK-02,SHELF-02,BIN-01662,300
LOC01663,B,AISLE-23,RACK-04,SHELF-05,BIN-01663,350
LOC01664,B,AISLE-24,RACK-04,SHELF-01,BIN-01664,300
LOC01665,B,AISLE-25,RACK-19,SHELF-03,BIN-01665,100
LOC01666,B,AISLE-26,RACK-17,SHELF-02,BIN-01666,150
LOC01667,B,AISLE-27,RACK-12,SHELF-03,BIN-01667,300
LOC01668,B,AISLE-28,RACK-10,SHELF-03,BIN-01668,400
LOC01669,C,AISLE-29,RACK-01,SHELF-02,BIN-01669,175
LOC01670,C,AISLE-30,RACK-19,SHELF-04,BIN-01670,100
LOC01671,C,AISLE-31,RACK-10,SHELF-03,BIN-01671,200
LOC01672,C,AISLE-32,RACK-06,SHELF-04,BIN-01672,100
LOC01673,C,AISLE-33,RACK-04,SHELF-05,BIN-01673,300
LOC01674,C,AISLE-34,RACK-03,SHELF-01,BIN-01674,350
LOC01675,C,AISLE-35,RACK-16,SHELF-05,BIN-01675,250
LOC01676,C,AISLE-36,RACK-19,SHELF-04,BIN-01676,300
LOC01677,C,AISLE-37,RACK-13,SHELF-04,BIN-01677,175
LOC01678,C,AISLE-38,RACK-05,SHELF-05,BIN-01678,400
LOC01679,C,AISLE-39,RACK-15,SHELF-04,BIN-01679,175
LOC01680,C,AISLE-40,RACK-11,SHELF-01,BIN-01680,350
LOC01681,C,AISLE-01,RACK-13,SHELF-02,BIN-01681,350
LOC01682,C,AISLE-02,RACK-11,SHELF-05,BIN-01682,100
LOC01683,C,AISLE-03,RACK-15,SHELF-03,BIN-01683,150
LOC01684,C,AISLE-04,RACK-06,SHELF-01,BIN-01684,250
LOC01685,C,AISLE-05,RACK-18,SHELF-01,BIN-01685,150
LOC01686,C,AISLE-06,RACK-07,SHELF-05,BIN-01686,100
LOC01687,C,AISLE-07,RACK-19,SHELF-05,BIN-01687,200
LOC01688,C,AISLE-08,RACK-16,SHELF-05,BIN-01688,100
LOC01689,C,AISLE-09,RACK-04,SHELF-05,BIN-01689,175
LOC01690,C,AISLE-10,RACK-01,SHELF-03,BIN-01690,200
LOC01691,C,AISLE-11,RACK-08,SHELF-05,BIN-01691,400
LOC01692,C,AISLE-12,RACK-03,SHELF-05,BIN-01692,300
LOC01693,C,AISLE-13,RACK-13,SHELF-05,BIN-01693,100
LOC01694,C,AISLE-14,RACK-16,SHELF-01,BIN-01694,300
LOC01695,C,AISLE-15,RACK-14,SHELF-02,BIN-01695,350
LOC01696,C,AISLE-16,RACK-01,SHELF-05,BIN-01696,300
LOC01697,C,AISLE-17,RACK-13,SHELF-03,BIN-01697,150
LOC01698,C,AISLE-18,RACK-04,SHELF-01,BIN-01698,175
LOC01699,C,AISLE-19,RACK-10,SHELF-02,BIN-01699,175
LOC01700,C,AISLE-20,RACK-09,SHELF-01,BIN-01700,175
LOC01701,C,AISLE-21,RACK-10,SHELF-04,BIN-01701,175
LOC01702,C,AISLE-22,RACK-02,SHELF-05,BIN-01702,300
LOC01703,C,AISLE-23,RACK-06,SHELF-01,BIN-01703,100
LOC01704,C,AISLE-24,RACK-10,SHELF-04,BIN-01704,150
LOC01705,C,AISLE-25,RACK-11,SHELF-02,BIN-01705,350
LOC01706,C,AISLE-26,RACK-11,SHELF-03,BIN-01706,350
LOC01707,C,AISLE-27,RACK-04,SHELF-01,BIN-01707,200
LOC01708,C,AISLE-28,RACK-08,SHELF-05,BIN-01708,200
LOC01709,C,AISLE-29,RACK-16,SHELF-05,BIN-01709,350
LOC01710,C,AISLE-30,RACK-04,SHELF-03,BIN-01710,100
LOC01711,C,AISLE-31,RACK-11,SHELF-04,BIN-01711,350
LOC01712,C,AISLE-32,RACK-03,SHELF-04,BIN-01712,100
