Order_ID,Product_ID,Product_Name,Category,Required_Quantity,Order_Priority,Order_Date,Requested_By,Order_Status
ORD01351,P00680,Plus Sports Shoes (Grey),Footwear,8,Urgent,2026-08-21 08:02,Customer-11026,Pending
ORD01352,P00627,Mini Sunglasses (Silver),Accessories,3,Urgent,2026-07-18 08:42,Customer-15461,Picking
ORD01353,P00603,Lite Storage Box (Beige),Home,2,Low,2026-07-24 06:41,Customer-17066,Pending
ORD01354,P00114,Lite Charger (Grey),Electronics,5,High,2026-07-09 18:14,Customer-12581,Picked
ORD01355,P00769,Mini Sports Shoes (Blue),Footwear,7,Medium,2026-07-04 10:32,Customer-12220,Shipped
ORD01356,P00079,Deluxe Curtain (White),Home,2,Low,2026-07-12 23:44,Customer-16765,Cancelled
ORD01357,P00306,Compact Sandals (Grey),Footwear,2,Urgent,2026-08-16 23:47,Customer-10030,Pending
ORD01358,P00066,Compact Watch Strap (Silver),Accessories,4,High,2026-07-15 23:47,Customer-10375,Pending
ORD01359,P00430,Mini Scissors (Black),Stationery,7,Medium,2026-08-11 09:25,Customer-16040,Shipped
ORD01360,P00667,Lite Water Bottle (Beige),Home,4,High,2026-08-12 07:09,Customer-13627,Cancelled
ORD01361,P00745,Plus Sandals (Red),Footwear,4,Low,2026-08-28 21:41,Customer-18272,Picked
ORD01362,P00102,Max Cap (Red),Accessories,4,Medium,2026-07-27 17:00,Customer-14612,Shipped
ORD01363,P00174,Premium Backpack (Green),Accessories,1,Low,2026-07-16 22:45,Customer-14322,Cancelled
ORD01364,P00659,Pro Formal Shoes (Grey),Footwear,6,High,2026-07-06 01:51,Customer-18395,Cancelled
ORD01365,P00798,Mini Loafers (Grey),Footwear,1,Medium,2026-08-28 07:36,Customer-16016,Pending
ORD01366,P00630,Max Storage Box (White),Home,3,Urgent,2026-07-25 14:32,Customer-17143,Cancelled
ORD01367,P00237,Premium Door Mat (Red),Home,3,Medium,2026-08-06 03:48,Customer-17300,Shipped
ORD01368,P00184,Lite Wall Clock (Grey),Home,1,Low,2026-07-08 19:23,Customer-13031,Shipped
ORD01369,P00294,Standard Sticky Notes (White),Stationery,1,Medium,2026-07-12 03:11,Customer-19551,Pending
ORD01370,P00359,Premium Hiking Boots (Green),Footwear,2,Medium,2026-08-11 22:07,Customer-15563,Picked
ORD01371,P00094,Classic Storage Box (Grey),Home,5,Medium,2026-08-20 05:26,Customer-16030,Picking
ORD01372,P00638,Standard Cap (White),Accessories,5,High,2026-08-08 14:37,Customer-15200,Picking
ORD01373,P00142,Classic Curtain (Beige),Home,8,High,2026-07-09 17:46,Customer-12100,Cancelled
ORD01374,P00313,Deluxe Marker Pack (Black),Stationery,5,Low,2026-07-13 21:13,Customer-12811,Cancelled
ORD01375,P00548,Mini Sports Shoes (Black),Footwear,3,Urgent,2026-07-06 10:27,Customer-12538,Cancelled
ORD01376,P00078,Pro Photo Frame (Black),Home,8,High,2026-08-28 13:51,Customer-16290,Picked
ORD01377,P00794,Deluxe Curtain (Black),Home,4,Medium,2026-07-10 16:21,Customer-12385,Pending
ORD01378,P00320,Deluxe Bed Sheet Set (Beige),Home,6,Low,2026-08-26 21:35,Customer-18449,Pending
ORD01379,P00251,Classic Highlighter Set (Blue),Stationery,5,Medium,2026-07-10 17:04,Customer-16221,Picking
ORD01380,P00739,Mini Hiking Boots (Red),Footwear,4,Urgent,2026-08-03 22:33,Customer-13582,Pending
ORD01381,P00142,Classic Curtain (Beige),Home,2,High,2026-07-26 13:02,Customer-10256,Pending
ORD01382,P00119,Standard Belt (Green),Accessories,4,Urgent,2026-07-11 07:07,Customer-14615,Shipped
ORD01383,P00310,Compact Sports Shoes (White),Footwear,3,Urgent,2026-07-28 23:35,Customer-14620,Picking
ORD01384,P00477,Lite Flip Flops (Blue),Footwear,8,Urgent,2026-08-28 10:53,Customer-16083,Picked
ORD01385,P00680,Plus Sports Shoes (Grey),Footwear,3,High,2026-08-26 04:13,Customer-17838,Shipped
ORD01386,P00025,Max Sunglasses (Grey),Accessories,3,Low,2026-08-30 03:05,Customer-10869,Picked
ORD01387,P00577,Compact Notebook (Silver),Stationery,7,Low,2026-08-12 10:49,Customer-19563,Cancelled
ORD01388,P00461,Pro Slippers (Green),Footwear,6,Low,2026-07-17 17:35,Customer-19693,Shipped
ORD01389,P00664,Premium Sports Shoes (Beige),Footwear,2,Urgent,2026-07-28 19:51,Customer-13468,Picked
ORD01390,P00016,Premium Wall Clock (Green),Home,7,Medium,2026-08-10 18:18,Customer-16231,Shipped
ORD01391,P00172,Lite Formal Shoes (Silver),Footwear,7,High,2026-08-10 16:58,Customer-13567,Cancelled
ORD01392,P00421,Premium Tablet Stand (Black),Electronics,1,Urgent,2026-08-16 01:26,Customer-17256,Pending
ORD01393,P00109,Compact Curtain (White),Home,5,Low,2026-08-26 01:34,Customer-15147,Pending
ORD01394,P00674,Premium Belt (Red),Accessories,3,High,2026-08-02 10:05,Customer-10745,Pending
ORD01395,P00068,Compact Router (Black),Electronics,8,Urgent,2026-07-14 02:38,Customer-14619,Picking
ORD01396,P00132,Compact Curtain (Beige),Home,4,High,2026-08-03 14:49,Customer-12265,Picking
ORD01397,P00783,Plus File Folder (Blue),Stationery,2,Medium,2026-08-20 05:39,Customer-13805,Picking
ORD01398,P00115,Standard Photo Frame (Grey),Home,2,Low,2026-08-06 23:32,Customer-16653,Cancelled
ORD01399,P00681,Max Curtain (Green),Home,5,Medium,2026-08-12 22:22,Customer-16771,Cancelled
ORD01400,P00499,Deluxe Sneakers (Green),Footwear,8,Urgent,2026-07-04 14:39,Customer-11835,Cancelled
ORD01401,P00540,Deluxe Formal Shoes (Red),Footwear,6,Urgent,2026-08-22 19:07,Customer-11801,Pending
ORD01402,P00379,Pro Laptop Stand (Green),Electronics,8,High,2026-08-14 23:21,Customer-13930,Cancelled
ORD01403,P00062,Max HDMI Cable (Blue),Electronics,8,Urgent,2026-07-18 22:54,Customer-15275,Picked
ORD01404,P00529,Premium Sunglasses (Green),Accessories,1,High,2026-08-06 11:14,Customer-16591,Picked
ORD01405,P00134,Max Wall Clock (Grey),Home,7,High,2026-07-20 03:15,Customer-14953,Picked
ORD01406,P00522,Standard Desk Organizer (Blue),Stationery,5,Low,2026-08-18 22:40,Customer-19515,Picking
ORD01407,P00457,Compact File Folder (White),Stationery,5,Low,2026-07-07 07:08,Customer-19034,Shipped
ORD01408,P00355,Standard Water Bottle (Black),Home,1,Medium,2026-07-03 08:22,Customer-17528,Pending
ORD01409,P00070,Mini Calculator (Black),Stationery,5,Medium,2026-08-15 07:17,Customer-14572,Pending
ORD01410,P00062,Max HDMI Cable (Blue),Electronics,8,Medium,2026-07-15 05:06,Customer-18338,Cancelled
ORD01411,P00262,Mini Sticky Notes (Blue),Stationery,5,Medium,2026-07-16 11:20,Customer-13785,Shipped
ORD01412,P00623,Max Sunglasses (Green),Accessories,7,Low,2026-07-19 15:35,Customer-17008,Pending
ORD01413,P00294,Standard Sticky Notes (White),Stationery,7,Low,2026-07-29 04:14,Customer-11912,Pending
ORD01414,P00552,Premium Flip Flops (Grey),Footwear,2,Low,2026-08-17 16:45,Customer-11111,Cancelled
ORD01415,P00173,Deluxe Slippers (Beige),Footwear,8,High,2026-08-14 13:56,Customer-14847,Shipped
ORD01416,P00475,Max Loafers (Green),Footwear,7,Low,2026-07-27 05:38,Customer-18484,Picked
ORD01417,P00384,Plus Wallet (White),Accessories,8,High,2026-07-12 09:59,Customer-13970,Pending
ORD01418,P00656,Plus Cushion (Beige),Home,2,Medium,2026-08-17 00:16,Customer-16805,Shipped
ORD01419,P00335,Deluxe Desk Organizer (Black),Stationery,2,High,2026-07-26 22:22,Customer-15490,Picked
ORD01420,P00643,Premium Formal Shoes (Beige),Footwear,6,Medium,2026-08-27 14:39,Customer-17179,Cancelled
ORD01421,P00468,Standard Power Bank (Silver),Electronics,1,Low,2026-08-27 23:03,Customer-19848,Pending
ORD01422,P00488,Deluxe Loafers (Blue),Footwear,1,Medium,2026-08-10 05:29,Customer-16115,Picked
ORD01423,P00216,Deluxe Table Lamp (Black),Home,1,Urgent,2026-07-03 10:32,Customer-17945,Picking
ORD01424,P00107,Classic Stapler (White),Stationery,2,High,2026-07-24 20:45,Customer-17712,Picking
ORD01425,P00360,Pro Keyboard (Red),Electronics,3,Urgent,2026-08-23 11:57,Customer-13005,Cancelled
ORD01426,P00642,Classic Highlighter Set (Black),Stationery,6,Low,2026-08-20 10:42,Customer-17336,Picking
ORD01427,P00265,Premium Wall Clock (Grey),Home,6,Medium,2026-07-05 18:10,Customer-15602,Picking
ORD01428,P00335,Deluxe Desk Organizer (Black),Stationery,8,Low,2026-07-10 12:30,Customer-14730,Cancelled
ORD01429,P00364,Max Calculator (Green),Stationery,6,High,2026-08-09 05:41,Customer-16611,Picked
ORD01430,P00160,Pro Desk Organizer (Blue),Stationery,4,Low,2026-07-25 13:05,Customer-15043,Picking
ORD01431,P00518,Pro Handbag (Beige),Accessories,3,Urgent,2026-07-13 07:27,Customer-13028,Picking
ORD01432,P00053,Max Candle Holder (White),Home,2,Urgent,2026-07-26 01:11,Customer-16854,Picked
ORD01433,P00585,Plus Sticky Notes (White),Stationery,1,Low,2026-08-06 22:31,Customer-12653,Shipped
ORD01434,P00349,Standard USB-C Cable (Black),Electronics,1,Urgent,2026-07-15 05:37,Customer-14564,Cancelled
ORD01435,P00473,Classic Bed Sheet Set (White),Home,1,Low,2026-08-08 04:08,Customer-17395,Picking
ORD01436,P00450,Classic Highlighter Set (Blue),Stationery,6,Urgent,2026-07-16 11:53,Customer-10900,Cancelled
ORD01437,P00245,Max Photo Frame (Red),Home,2,Medium,2026-07-15 15:15,Customer-16385,Cancelled
ORD01438,P00200,Deluxe Desk Organizer (Red),Stationery,1,Medium,2026-07-17 07:50,Customer-10017,Shipped
ORD01439,P00746,Mini Door Mat (Grey),Home,1,Low,2026-08-01 14:51,Customer-19311,Shipped
ORD01440,P00644,Pro Keychain (Black),Accessories,6,Medium,2026-07-11 07:58,Customer-14465,Picked
ORD01441,P00130,Max Smart Watch (White),Electronics,7,Medium,2026-07-20 18:57,Customer-19508,Picked
ORD01442,P00074,Classic Desk Organizer (White),Stationery,1,Urgent,2026-07-10 10:03,Customer-12795,Pending
ORD01443,P00551,Premium Cap (Silver),Accessories,7,Low,2026-08-21 20:35,Customer-16617,Pending
ORD01444,P00305,Classic Hiking Boots (Grey),Footwear,7,High,2026-07-06 07:44,Customer-14013,Picking
ORD01445,P00099,Max Watch Strap (Grey),Accessories,2,Low,2026-08-03 00:03,Customer-15161,Pending
ORD01446,P00617,Premium Watch Strap (Green),Accessories,8,High,2026-08-04 06:03,Customer-19446,Shipped
ORD01447,P00029,Standard Sandals (White),Footwear,7,Medium,2026-07-31 16:53,Customer-13839,Pending
ORD01448,P00278,Lite Formal Shoes (Green),Footwear,5,High,2026-07-20 06:40,Customer-12940,Pending
ORD01449,P00508,Plus Keyboard (Green),Electronics,5,High,2026-07-05 05:57,Customer-11288,Pending
ORD01450,P00467,Mini Bed Sheet Set (White),Home,3,High,2026-08-11 15:14,Customer-12349,Cancelled
ORD01451,P00478,Compact Keychain (White),Accessories,6,High,2026-07-24 02:25,Customer-16557,Shipped
ORD01452,P00301,Classic Hiking Boots (Black),Footwear,7,Urgent,2026-07-15 23:07,Customer-11344,Shipped
ORD01453,P00793,Standard HDMI Cable (White),Electronics,8,Low,2026-08-05 16:04,Customer-13496,Cancelled
ORD01454,P00782,Mini Handbag (Beige),Accessories,1,Urgent,2026-08-16 23:04,Customer-11701,Pending
ORD01455,P00212,Classic Formal Shoes (Blue),Footwear,6,High,2026-07-04 00:16,Customer-19511,Picking
ORD01456,P00213,Deluxe Keychain (Grey),Accessories,4,Medium,2026-08-18 04:59,Customer-12693,Picking
ORD01457,P00216,Deluxe Table Lamp (Black),Home,8,Medium,2026-08-12 08:48,Customer-10724,Picked
ORD01458,P00294,Standard Sticky Notes (White),Stationery,1,Low,2026-08-17 17:18,Customer-13967,Picking
ORD01459,P00271,Plus Curtain (Grey),Home,7,Medium,2026-07-26 08:44,Customer-16713,Pending
ORD01460,P00286,Deluxe Cap (Beige),Accessories,3,Low,2026-07-10 23:31,Customer-11717,Shipped
ORD01461,P00742,Lite Cap (Grey),Accessories,6,Medium,2026-08-03 08:28,Customer-12126,Shipped
ORD01462,P00600,Mini Desk Organizer (Beige),Stationery,4,Low,2026-07-23 12:57,Customer-10912,Picking
ORD01463,P00124,Mini Sneakers (Black),Footwear,7,Urgent,2026-07-28 02:37,Customer-16316,Cancelled
ORD01464,P00763,Pro Slippers (Blue),Footwear,5,Low,2026-07-04 04:00,Customer-16226,Pending
ORD01465,P00052,Premium Desk Organizer (Red),Stationery,7,Medium,2026-07-14 13:05,Customer-14317,Picked
ORD01466,P00085,Pro Wallet (Blue),Accessories,1,Medium,2026-08-23 10:19,Customer-13250,Shipped
ORD01467,P00477,Lite Flip Flops (Blue),Footwear,3,Low,2026-07-04 00:21,Customer-17510,Pending
ORD01468,P00339,Classic Bluetooth Speaker (White),Electronics,4,Medium,2026-07-01 23:10,Customer-16775,Picking
ORD01469,P00244,Compact Handbag (Beige),Accessories,3,Medium,2026-08-11 01:27,Customer-16504,Picked
ORD01470,P00791,Pro Curtain (Grey),Home,7,Urgent,2026-07-30 15:03,Customer-14818,Cancelled
ORD01471,P00779,Classic Wall Clock (Red),Home,2,Urgent,2026-08-02 12:29,Customer-19587,Cancelled
ORD01472,P00033,Lite Wallet (Beige),Accessories,6,Low,2026-08-06 19:51,Customer-13855,Picking
ORD01473,P00191,Compact Charger (Blue),Electronics,8,Urgent,2026-08-06 19:07,Customer-11890,Pending
ORD01474,P00504,Deluxe Water Bottle (Red),Home,6,Urgent,2026-08-16 07:13,Customer-12944,Picked
ORD01475,P00618,Plus Cap (Silver),Accessories,8,High,2026-07-16 14:21,Customer-19530,Pending
ORD01476,P00416,Pro Notebook (Black),Stationery,5,High,2026-08-24 07:50,Customer-12389,Picking
ORD01477,P00622,Compact Power Bank (Beige),Electronics,6,High,2026-07-13 22:16,Customer-18950,Picked
ORD01478,P00073,Deluxe HDMI Cable (Red),Electronics,8,Medium,2026-08-20 05:46,Customer-17838,Shipped
ORD01479,P00089,Classic Backpack (Green),Accessories,7,Medium,2026-08-14 14:19,Customer-17939,Picking
ORD01480,P00164,Lite Charger (White),Electronics,5,Medium,2026-08-30 23:23,Customer-18532,Cancelled
ORD01481,P00242,Deluxe Keychain (Silver),Accessories,7,Urgent,2026-08-09 16:27,Customer-18186,Cancelled
ORD01482,P00574,Premium Hiking Boots (White),Footwear,4,Medium,2026-07-20 16:29,Customer-10780,Cancelled
ORD01483,P00206,Standard Running Shoes (Silver),Footwear,8,High,2026-07-18 16:54,Customer-16428,Pending
ORD01484,P00361,Standard Curtain (White),Home,3,Low,2026-08-27 18:07,Customer-16793,Cancelled
ORD01485,P00416,Pro Notebook (Black),Stationery,1,Urgent,2026-08-04 19:40,Customer-17886,Cancelled
ORD01486,P00379,Pro Laptop Stand (Green),Electronics,6,High,2026-08-07 23:07,Customer-10833,Pending
ORD01487,P00051,Max Umbrella (Blue),Accessories,3,Low,2026-07-17 23:13,Customer-15973,Pending
ORD01488,P00631,Max Running Shoes (Silver),Footwear,7,Urgent,2026-07-19 08:38,Customer-14602,Shipped
ORD01489,P00006,Deluxe Slippers (Grey),Footwear,3,Urgent,2026-08-26 07:46,Customer-13847,Picking
ORD01490,P00464,Pro Marker Pack (Red),Stationery,5,High,2026-07-08 22:02,Customer-11826,Picking
ORD01491,P00484,Lite Bed Sheet Set (Grey),Home,8,High,2026-07-27 06:38,Customer-18172,Cancelled
ORD01492,P00234,Pro File Folder (Red),Stationery,3,High,2026-08-22 16:22,Customer-16678,Cancelled
ORD01493,P00638,Standard Cap (White),Accessories,6,Medium,2026-07-26 08:00,Customer-12585,Shipped
ORD01494,P00427,Classic Door Mat (Beige),Home,4,High,2026-07-12 11:10,Customer-16475,Cancelled
ORD01495,P00524,Premium Running Shoes (Green),Footwear,3,Medium,2026-07-20 12:04,Customer-10487,Shipped
ORD01496,P00179,Premium Marker Pack (Silver),Stationery,2,Medium,2026-08-16 21:10,Customer-18230,Pending
ORD01497,P00646,Pro Backpack (Grey),Accessories,7,Urgent,2026-08-30 17:14,Customer-18211,Pending
ORD01498,P00604,Premium Flip Flops (Red),Footwear,1,Urgent,2026-08-16 01:44,Customer-14305,Pending
ORD01499,P00640,Pro Boots (Black),Footwear,4,Low,2026-07-19 22:04,Customer-12899,Shipped
ORD01500,P00151,Standard Power Bank (Green),Electronics,5,Medium,2026-07-25 10:57,Customer-12081,Picking
ORD01501,P00496,Compact Slippers (Silver),Footwear,5,High,2026-08-02 17:06,Customer-16384,Shipped
ORD01502,P00239,Compact Hiking Boots (Blue),Footwear,8,High,2026-07-13 04:24,Customer-13037,Picking
ORD01503,P00105,Standard Travel Pouch (Green),Accessories,6,High,2026-07-29 16:56,Customer-12392,Picked
ORD01504,P00052,Premium Desk Organizer (Red),Stationery,7,High,2026-07-09 18:26,Customer-13045,Cancelled
ORD01505,P00454,Mini Router (Green),Electronics,6,Urgent,2026-07-24 02:00,Customer-11398,Shipped
ORD01506,P00347,Pro Watch Strap (Grey),Accessories,7,Urgent,2026-07-07 05:37,Customer-18956,Shipped
ORD01507,P00178,Standard USB-C Cable (Silver),Electronics,6,Urgent,2026-07-27 22:59,Customer-13682,Picking
ORD01508,P00596,Lite Flip Flops (Red),Footwear,7,Urgent,2026-08-08 16:56,Customer-15587,Shipped
ORD01509,P00332,Max Slippers (White),Footwear,7,Low,2026-07-14 13:21,Customer-14994,Shipped
ORD01510,P00068,Compact Router (Black),Electronics,2,High,2026-07-09 12:15,Customer-12205,Pending
ORD01511,P00465,Premium Sneakers (Black),Footwear,4,Urgent,2026-07-15 02:41,Customer-19551,Pending
ORD01512,P00551,Premium Cap (Silver),Accessories,7,Medium,2026-07-24 22:43,Customer-15979,Pending
ORD01513,P00794,Deluxe Curtain (Black),Home,4,Low,2026-08-07 09:23,Customer-19507,Cancelled
ORD01514,P00349,Standard USB-C Cable (Black),Electronics,7,Low,2026-07-06 18:23,Customer-16889,Picked
ORD01515,P00364,Max Calculator (Green),Stationery,2,Low,2026-08-26 10:31,Customer-16757,Cancelled
ORD01516,P00454,Mini Router (Green),Electronics,1,High,2026-08-06 22:51,Customer-12259,Picking
ORD01517,P00388,Deluxe Storage Box (White),Home,5,Medium,2026-07-26 00:10,Customer-11706,Picked
ORD01518,P00241,Classic Stapler (Grey),Stationery,1,Medium,2026-08-10 23:43,Customer-13229,Picked
ORD01519,P00159,Plus Wall Clock (Blue),Home,2,Low,2026-07-28 00:16,Customer-12544,Shipped
ORD01520,P00203,Classic Desk Organizer (White),Stationery,8,Low,2026-07-11 21:21,Customer-17690,Picked
ORD01521,P00726,Max Storage Box (Beige),Home,3,High,2026-07-25 21:16,Customer-12377,Pending
ORD01522,P00191,Compact Charger (Blue),Electronics,3,Urgent,2026-07-28 10:40,Customer-19672,Shipped
ORD01523,P00197,Pro Door Mat (Black),Home,2,Urgent,2026-08-16 17:07,Customer-13810,Picked
ORD01524,P00455,Lite Photo Frame (Red),Home,2,Low,2026-07-19 13:39,Customer-15352,Pending
ORD01525,P00033,Lite Wallet (Beige),Accessories,3,Medium,2026-08-30 05:21,Customer-18854,Picking
ORD01526,P00747,Premium Candle Holder (White),Home,6,Urgent,2026-08-20 22:17,Customer-18292,Picking
ORD01527,P00241,Classic Stapler (Grey),Stationery,8,Urgent,2026-07-16 07:38,Customer-10399,Picked
ORD01528,P00322,Max Door Mat (Beige),Home,6,Urgent,2026-07-19 20:47,Customer-13564,Picked
ORD01529,P00666,Deluxe Pen Set (Green),Stationery,4,Medium,2026-08-08 19:40,Customer-13689,Pending
ORD01530,P00714,Plus Bed Sheet Set (Beige),Home,2,Urgent,2026-08-10 00:05,Customer-16237,Picking
ORD01531,P00201,Premium File Folder (Silver),Stationery,5,Low,2026-08-01 16:44,Customer-11394,Picked
ORD01532,P00267,Pro Sticky Notes (Silver),Stationery,4,High,2026-07-20 05:19,Customer-15302,Picked
ORD01533,P00111,Standard Charger (Black),Electronics,7,High,2026-08-14 02:59,Customer-12410,Pending
ORD01534,P00408,Mini Bed Sheet Set (Beige),Home,3,Medium,2026-08-19 02:20,Customer-15586,Cancelled
ORD01535,P00705,Compact Sneakers (Blue),Footwear,3,Medium,2026-07-04 18:46,Customer-15678,Shipped
ORD01536,P00122,Deluxe Travel Pouch (Green),Accessories,7,Urgent,2026-08-20 16:02,Customer-19243,Cancelled
ORD01537,P00088,Pro Backpack (Beige),Accessories,3,Medium,2026-08-08 21:16,Customer-14806,Cancelled
ORD01538,P00620,Plus Loafers (Beige),Footwear,2,Medium,2026-07-18 19:01,Customer-15279,Picking
ORD01539,P00748,Compact Keyboard (Grey),Electronics,6,Urgent,2026-08-08 01:38,Customer-13281,Picking
ORD01540,P00530,Lite Scissors (Silver),Stationery,2,High,2026-08-09 11:15,Customer-16787,Shipped
ORD01541,P00709,Premium Marker Pack (Beige),Stationery,7,Urgent,2026-07-27 11:14,Customer-17062,Pending
ORD01542,P00440,Premium Sunglasses (Silver),Accessories,6,Medium,2026-07-01 23:41,Customer-13948,Picking
ORD01543,P00464,Pro Marker Pack (Red),Stationery,8,High,2026-07-02 19:20,Customer-16267,Shipped
ORD01544,P00081,Pro Loafers (Red),Footwear,8,Medium,2026-07-12 13:33,Customer-17927,Pending
ORD01545,P00428,Classic Cap (Green),Accessories,6,High,2026-08-25 02:40,Customer-11279,Picking
ORD01546,P00111,Standard Charger (Black),Electronics,5,Urgent,2026-08-11 06:31,Customer-16354,Cancelled
ORD01547,P00789,Lite Wallet (White),Accessories,3,Low,2026-08-11 01:20,Customer-17312,Picking
ORD01548,P00054,Standard Monitor (Green),Electronics,2,Low,2026-07-25 20:03,Customer-12780,Cancelled
ORD01549,P00201,Premium File Folder (Silver),Stationery,2,Low,2026-07-06 22:23,Customer-17271,Cancelled
ORD01550,P00648,Max Backpack (Blue),Accessories,6,Low,2026-08-11 03:59,Customer-14224,Shipped
ORD01551,P00265,Premium Wall Clock (Grey),Home,2,High,2026-07-02 07:10,Customer-15957,Picked
ORD01552,P00253,Deluxe Handbag (Beige),Accessories,8,Medium,2026-07-11 23:38,Customer-15344,Pending
ORD01553,P00267,Pro Sticky Notes (Silver),Stationery,2,Low,2026-08-05 14:21,Customer-11838,Picked
ORD01554,P00723,Premium Sticky Notes (Grey),Stationery,5,Urgent,2026-07-22 07:07,Customer-13714,Cancelled
